id,title,budget,revenue,runtime,release_date,vote_average,vote_count,popularity,overview,genres,production_companies,original_language,status
102382,The Amazing Spider-Man 2,200000000,708962323,141,2014-04-16,6.525,13848,9.7157,"For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past.",Action|Adventure|Science Fiction,Columbia Pictures|Matt Tolmach Productions|Arad Productions|Marvel Entertainment,en,Released
177572,Big Hero 6,165000000,657870525,102,2014-10-24,7.727,16197,13.6097,"A special bond develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes.",Adventure|Family|Animation|Action|Comedy,Walt Disney Animation Studios,en,Released
157336,Interstellar,165000000,746606706,169,2014-11-05,8.463,38348,40.1476,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,Adventure|Drama|Science Fiction,Legendary Pictures|Syncopy|Lynda Obst Productions,en,Released
124905,Godzilla,160000000,524978362,123,2014-05-14,6.351,9515,5.6786,"Ford Brody, a Navy bomb expert, has just reunited with his family in San Francisco when he is forced to go to Japan to help his estranged father, Joe. Soon, both men are swept up in an escalating crisis when an ancient alpha predator arises from the sea to combat malevolent adversaries that threaten the survival of humanity. The creatures leave colossal destruction in their wake, as they make their way toward their final battleground: San Francisco.",Action|Drama|Science Fiction,Legendary Pictures,en,Released
172385,Rio 2,103000000,498781117,101,2014-03-19,6.524,3656,6.0878,"It's a jungle out there for Blu, Jewel and their three kids after they're hurtled from Rio de Janeiro to the wilds of the Amazon. As Blu tries to fit in, he goes beak-to-beak with the vengeful Nigel, and meets the most fearsome adversary of all: his father-in-law.",Animation|Adventure|Comedy|Family,Blue Sky Studios|20th Century Fox Animation,en,Released
190859,American Sniper,58800000,542300000,133,2014-12-25,7.417,13361,6.2186,"U.S. Navy SEAL Chris Kyle takes his sole mission—protect his comrades—to heart and becomes one of the most lethal snipers in American history. His pinpoint accuracy not only saves countless lives but also makes him a prime target of insurgents. Despite grave danger and his struggle to be a good husband and father to his family back in the States, Kyle serves four tours of duty in Iraq. However, when he finally returns home, he finds that he cannot leave the war behind.",War|Action,Warner Bros. Pictures|Village Roadshow Pictures|RatPac Entertainment|Mad Chance|22nd & Indiana Pictures|Malpaso Productions,en,Released
98566,Teenage Mutant Ninja Turtles,125000000,485004754,101,2014-08-07,5.925,7031,8.8658,"When a kingpin threatens New York City, a group of mutated turtle warriors must emerge from the shadows to protect their home.",Science Fiction|Action|Adventure|Comedy,Nickelodeon Movies|Paramount Pictures|Platinum Dunes|Mirage Studios|Gama Entertainment Partners|Mednick Productions|Heavy Metal,en,Released
82702,How to Train Your Dragon 2,145000000,621537519,102,2014-06-05,7.677,10127,9.3437,"Five years have passed since Hiccup and Toothless united the dragons and Vikings of Berk. Now, they spend their time charting unmapped territories. During one of their adventures, the pair discover a secret cave that houses hundreds of wild dragons -- and a mysterious dragon rider. Now, Hiccup and Toothless find themselves at the center of a battle to protect Berk from a power-hungry warrior.",Fantasy|Action|Adventure|Animation|Comedy|Family,DreamWorks Animation,en,Released
137106,The Lego Movie,60000000,470759687,100,2014-02-06,7.4,8212,5.5915,"An ordinary Lego mini-figure, mistakenly thought to be the extraordinary MasterBuilder, is recruited to join a quest to stop an evil Lego tyrant from conquering the universe.",Animation|Family|Adventure|Comedy|Fantasy,Village Roadshow Pictures|RatPac Entertainment|The LEGO Group|Lin Pictures|Vertigo Entertainment|Warner Animation Group|Animal Logic,en,Released
240832,Lucy,40000000,469058574,89,2014-07-25,6.47,16697,8.5879,"A woman, accidentally caught in a dark deal, turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic.",Action|Science Fiction,EuropaCorp|Canal+|Ciné+|TF1 Films Production,en,Released
270946,Penguins of Madagascar,132000000,373515621,92,2014-11-22,6.5,4342,9.9827,"Skipper, Kowalski, Rico and Private join forces with undercover organization The North Wind to stop the villainous Dr. Octavius Brine from destroying the world as we know it.",Family|Animation|Adventure|Comedy,DreamWorks Animation|Pacific Data Images,en,Released
137113,Edge of Tomorrow,178000000,370541256,114,2014-05-27,7.633,14594,8.4034,"Major Bill Cage is an officer who has never seen a day of combat when he is unceremoniously demoted and dropped into combat. Cage is killed within minutes, managing to take an alpha alien down with him. He awakens back at the beginning of the same day and is forced to fight and die again... and again - as physical contact with the alien has thrown him into a time loop.",Action|Science Fiction,RatPac Entertainment|Village Roadshow Pictures|VIZ Media|3 Arts Entertainment|Warner Bros. Pictures,en,Released
210577,Gone Girl,61000000,370890259,149,2014-10-01,7.89,19457,11.9856,"With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.",Mystery|Thriller|Drama,20th Century Fox|Regency Enterprises,en,Released
181533,Night at the Museum: Secret of the Tomb,127000000,363204635,98,2014-12-17,6.218,6079,7.51,"When the magic powers of The Tablet of Ahkmenrah begin to die out, Larry Daley spans the globe, uniting favorite and new characters while embarking on an epic quest to save the magic before it is gone forever.",Adventure|Comedy|Fantasy|Family,Moving Picture Company|21 Laps Entertainment|1492 Pictures|TSG Entertainment|20th Century Fox,en,Released
86834,Noah,125000000,362600000,138,2014-03-07,5.668,6448,5.9114,A man who suffers visions of an apocalyptic deluge takes measures to protect his family from the coming flood.,Drama|Adventure,Paramount Pictures|Regency Enterprises|Protozoa Pictures,en,Released
198663,The Maze Runner,34000000,348319861,113,2014-09-10,7.192,17715,16.6884,"A teenager with no memory of his past finds himself among a group of boys living in a walled enclosure surrounded by a massive, ever-changing maze. As he struggles to adapt to their rules and society, he begins to uncover clues that may lead to escape and the truth behind their confinement.",Action|Mystery|Science Fiction|Thriller,Ingenious Media|The Gotham Group|Dayday Films|Temple Hill Entertainment|TSG Entertainment|20th Century Fox,en,Released
53182,300: Rise of an Empire,110000000,337580051,102,2014-03-05,6.115,6777,7.065,"Greek general Themistocles attempts to unite all of Greece by leading the charge that will change the course of the war. Themistocles faces the massive invading Persian forces led by mortal-turned-god, Xerxes and Artemesia, the vengeful commander of the Persian navy.",Action|Drama|War,Legendary Pictures|Hollywood Gang Productions|Atmosphere Entertainment MM|Nimar Studios|Warner Bros. Pictures|Cruel & Unusual Films,en,Released
187017,22 Jump Street,50000000,331333876,112,2014-06-05,6.83,8269,6.799,"After making their way through high school (twice), big changes are in store for officers Schmidt and Jenko when they go deep undercover at a local college. But when Jenko meets a kindred spirit on the football team, and Schmidt infiltrates the bohemian art major scene, they begin to question their partnership. Now they don't have to just crack the case - they have to figure out if they can have a mature relationship. If these two overgrown adolescents can grow from freshmen into real men, college might be the best thing that ever happened to them.",Crime|Comedy|Action,Columbia Pictures|Original Film|MRC|Metro-Goldwyn-Mayer|Cannell Studios|JHF Productions|33andOut Productions,en,Released
116149,Paddington,55000000,326088587,95,2014-11-24,7.1,4051,7.2131,"A young Peruvian bear travels to London in search of a home. Finding himself lost and alone at Paddington Station, he meets the kindly Brown family, who offer him a temporary haven.",Comedy|Adventure|Family,StudioCanal|Anton Capital Entertainment|Heyday Films|TF1 Films Production|Dimension Films,en,Released
260346,Taken 3,48000000,325800000,109,2014-12-16,6.3,5988,7.7255,"Ex-government operative Bryan Mills finds his life is shattered when he's falsely accused of a murder that hits close to home. As he's pursued by a savvy police inspector, Mills employs his particular set of skills to track the real killer and exact his unique brand of justice.",Thriller|Action,EuropaCorp|20th Century Fox|M6 Films|TSG Entertainment|Meñakoz Films,en,Released
222935,The Fault in Our Stars,14000000,307166834,126,2014-06-02,7.595,11407,6.0389,"Despite the tumor-shrinking medical miracle that has bought her a few years, Hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. But when a patient named Augustus Waters suddenly appears at Cancer Kid Support Group, Hazel's story is about to be completely rewritten.",Romance|Drama,TSG Entertainment|Fox 2000 Pictures|Temple Hill Entertainment,en,Released
157350,Divergent,85000000,288885818,140,2014-03-14,6.91,13196,6.7539,"In a world divided into factions based on personality types, Tris learns that she's been classified as Divergent and won't fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before it's too late.",Action|Adventure|Science Fiction,Summit Entertainment|Red Wagon Entertainment,en,Released
82703,Mr. Peabody & Sherman,145000000,272912430,92,2014-02-07,6.7,2459,3.9389,"A young boy and his dog, who happens to have a genius-level IQ, spring into action when their time-machine is stolen and moments in history begin to be changed.",Animation|Adventure|Family,Pacific Data Images|DreamWorks Animation|Bullwinkle Studios,en,Released
195589,Neighbors,18000000,270665134,97,2014-05-08,6.184,7123,3.95,A couple with a newborn baby face unexpected difficulties after they are forced to live next to a fraternity house.,Comedy,Good Universe|Universal Pictures|Point Grey Pictures,en,Released
