id,title,budget,revenue,runtime,release_date,vote_average,vote_count,popularity,overview,genres,production_companies,original_language,status
466420,Killers of the Flower Moon,200000000,158722599,206,2023-10-18,7.409,3851,6.2103,"When oil is discovered in 1920s Oklahoma under Osage Nation land, the Osage people are murdered one by one—until the FBI steps in to unravel the mystery.",Crime|History|Drama,Apple Studios|Imperative Entertainment|Sikelia Productions|Appian Way,en,Released
713704,Evil Dead Rise,15000000,147156372,96,2023-04-12,6.9,3448,10.0612,"A reunion between two estranged sisters gets cut short by the rise of flesh-possessing demons, thrusting them into a primal battle for survival as they face the most nightmarish version of family imaginable.",Horror|Thriller,New Line Cinema|Pacific Renaissance Pictures|Renaissance Pictures|Ghost House Pictures|Wild Atlantic Pictures,en,Released
807172,The Exorcist: Believer,30000000,136284218,111,2023-10-04,5.831,1202,4.0725,"Since his wife's death, Victor has raised his daughter Angela alone. After she and her friend return from a three-day disappearance with missing memories, they begin displaying frightening behavior reminiscent of the MacNeil possession fifty years prior.",Horror|Thriller,Universal Pictures|Blumhouse Productions|Morgan Creek Entertainment|Rough House Pictures,en,Released
594767,Shazam! Fury of the Gods,110000000,134221819,130,2023-03-15,6.4,3485,4.7331,"Billy Batson and his foster siblings, who transform into superheroes by saying ""Shazam!"", are forced to get back into action and fight the Daughters of Atlas, who they must stop from using a weapon that could destroy the world.",Comedy|Action|Fantasy,New Line Cinema|The Safran Company|DC Films,en,Released
565770,Blue Beetle,104000000,130788072,128,2023-08-16,6.7,2962,4.4884,"Recent college grad Jaime Reyes returns home full of aspirations for his future, only to find that home is not quite as he left it. As he searches to find his purpose in the world, fate intervenes when Jaime unexpectedly finds himself in possession of an ancient relic of alien biotechnology: the Scarab.",Action|Science Fiction|Adventure,Warner Bros. Pictures|The Safran Company|DC Films,en,Released
951491,Saw X,13000000,125319714,118,2023-09-27,7.2,2228,4.312,"Between the events of 'Saw' and 'Saw II', a sick and desperate John Kramer travels to Mexico for a risky and experimental medical procedure in hopes of a miracle cure for his cancer, only to discover the entire operation is a scam to defraud the most vulnerable. Armed with a newfound purpose, the infamous serial killer returns to his work, turning the tables on the con artists in his signature visceral way through devious, deranged, and ingenious traps.",Horror|Mystery,Twisted Pictures|Lionsgate,en,Released
980489,Gran Turismo,60000000,121700000,135,2023-08-09,7.7,3179,6.5798,The ultimate wish-fulfillment tale of a teenage Gran Turismo player whose gaming skills won him a series of Nissan competitions to become an actual professional racecar driver.,Adventure|Action|Drama,PlayStation Productions|2.0 Entertainment|Columbia Pictures,en,Released
945729,A Haunting in Venice,60000000,121400000,104,2023-09-13,6.585,2655,2.8071,"Celebrated sleuth Hercule Poirot, now retired and living in self-imposed exile in Venice, reluctantly attends a Halloween séance at a decaying, haunted palazzo. When one of the guests is murdered, the detective is thrust into a sinister world of shadows and secrets.",Mystery|Thriller|Crime,20th Century Studios|Scott Free Productions|The Mark Gordon Company|Genre Films|Agatha Christie,en,Released
792307,Poor Things,35000000,117607117,141,2023-12-07,7.656,5110,9.3,"Brought back to life by an unorthodox scientist, a young woman runs off with a lawyer on a whirlwind adventure across the continents. Free from the prejudices of her times, she grows steadfast in her purpose to stand for equality and liberation.",Science Fiction|Romance|Comedy,Searchlight Pictures|Film4 Productions|TSG Entertainment|Element Pictures|Limp|Fruit Tree,en,Released
616747,Haunted Mansion,157800000,117449790,123,2023-07-26,6.44,1176,1.9987,A woman and her son enlist a motley crew of so-called spiritual experts to help rid their home of supernatural squatters.,Comedy|Drama|Fantasy,Walt Disney Pictures|Rideback,en,Released
670292,The Creator,80000000,104272136,134,2023-09-27,7.0,3579,5.3025,"Amid a future war between the human race and the forces of artificial intelligence, a hardened ex-special forces agent grieving the disappearance of his wife, is recruited to hunt down and kill the Creator, the elusive architect of advanced AI who has developed a mysterious weapon with the power to end the war—and mankind itself.",Science Fiction|Action|Adventure,New Regency Pictures|Entertainment One|Regency Enterprises|Bad Dreams Productions,en,Released
1008042,Talk to Me,4500000,91959188,95,2023-07-26,7.146,3503,5.0913,"When a group of friends discover how to conjure spirits using an embalmed hand, they become hooked on the new thrill, until one of them goes too far and unleashes terrifying supernatural forces.",Horror,Causeway Films|Screen Australia|South Australian Film Corporation|Bankside Films|Head Gear Films|Metrol Technology,en,Released
964980,Air,80000000,90100000,111,2023-04-05,7.297,2207,3.2525,Discover the game-changing partnership between a then undiscovered Michael Jordan and Nike's fledgling basketball division which revolutionized the world of sports and culture with the Air Jordan brand.,Drama|History,Amazon Studios|Skydance Sports|Mandalay Pictures|Artists Equity,en,Released
804150,Cocaine Bear,32500000,88314672,95,2023-02-22,6.0,2295,2.574,"Inspired by a true story, an oddball group of cops, criminals, tourists and teens converge in a Georgia forest where a 500-pound black bear goes on a murderous rampage after unintentionally ingesting cocaine.",Thriller|Comedy|Crime,Universal Pictures|Brownstone Productions|Lord Miller|Jurassic Party,en,Released
884605,No Hard Feelings,45000000,83000000,104,2023-06-15,6.698,3592,6.958,"On the brink of losing her childhood home, Maddie discovers an intriguing job listing: wealthy helicopter parents looking for someone to “date” their introverted 19-year-old son, Percy, before he leaves for college. To her surprise, Maddie soon discovers the awkward Percy is no sure thing.",Comedy|Romance,Excellent Cadaver|OPE Partners|Columbia Pictures|Saks Picture Company,en,Released
532408,The Boogeyman,35000000,82344833,99,2023-05-31,6.397,1014,4.0943,"Still reeling from the tragic death of their mother, a teenage girl and her younger sister find themselves plagued by a sadistic presence in their house and struggle to get their grieving father to pay attention before it’s too late.",Horror,21 Laps Entertainment|20th Century Studios,en,Released
758323,The Pope's Exorcist,18000000,76987621,103,2023-04-05,6.931,3021,4.161,"Father Gabriele Amorth, Chief Exorcist of the Vatican, investigates a young boy's terrifying possession and ends up uncovering a centuries-old conspiracy the Vatican has desperately tried to keep hidden.",Horror|Thriller,Screen Gems|2.0 Entertainment|Loyola Productions,en,Released
646389,Plane,25000000,74515586,107,2023-01-11,6.908,2525,6.2735,"After a heroic job of successfully landing his storm-damaged aircraft in a war zone, a fearless pilot finds himself between the agendas of multiple militias planning to take the plane and its passengers hostage.",Action|Adventure|Thriller,MadRiver Pictures|di Bonaventura Pictures|G-BASE|Olive Hill Media|Riverstone Pictures,en,Released
558915,The Color Purple,90000000,68919191,141,2023-12-25,7.024,339,4.3707,"A decades-spanning tale of love and resilience and of one woman's journey to independence. Celie faces many hardships in her life, but ultimately finds extraordinary strength and hope in the unbreakable bonds of sisterhood.",Drama,Warner Bros. Pictures|Harpo Films|Amblin Entertainment|Scott Sanders Productions|Quincy Jones Productions|Domain Entertainment,en,Released
700391,65,45000000,60730568,92,2023-03-02,6.0,2688,3.7402,"65 million years ago, the only 2 survivors of a spaceship from Somaris that crash-landed on Earth, must fend off dinosaurs to reach the escape vessel in time before an imminent asteroid strike threatens to destroy the planet.",Action|Adventure|Science Fiction,Raimi Productions|Beck/Woods|Bron Studios|Columbia Pictures|TSG Entertainment,en,Released
631842,Knock at the Cabin,20000000,54700000,100,2023-02-01,6.254,2943,2.7124,"While vacationing at a remote cabin, a young girl and her two fathers are taken hostage by four armed strangers who demand that the family make an unthinkable choice to avert the apocalypse. With limited access to the outside world, the family must decide what they believe before all is lost.",Horror|Mystery|Thriller,Blinding Edge Pictures|FilmNation Entertainment|Wishmore|Universal Pictures,en,Released
